order_id,order_date,cost,price,order_qty,sales,year,month,quarter,dayofweek,dayofyear,dayofmonth,weekofyear,BrandNameEn,CategoryNameEn,ChannelNameEn
308,2015-07-30,161.69,436.17,46,7437.74,2015,7,3,3,211,30,31,9,2,3
309,2015-09-06,93.88,871.17,41,3849.08,2015,9,3,6,249,6,36,7,5,1
310,2015-01-19,286.09,561.80,4,1144.36,2015,1,1,0,19,19,4,11,2,2
311,2015-05-11,147.43,248.17,40,5897.20,2015,5,2,0,131,11,20,12,0,3
312,2014-06-11,67.87,590.57,44,2986.28,2014,6,2,2,162,11,24,9,2,3
313,2015-08-08,125.61,805.95,39,4898.79,2015,8,3,5,220,8,32,9,0,2
314,2015-05-09,428.28,809.33,32,13704.96,2015,5,2,5,129,9,19,1,5,0
315,2015-06-30,212.00,592.23,25,5300.00,2015,6,2,1,181,30,27,12,4,0
316,2015-01-05,450.04,682.03,47,21151.88,2015,1,1,0,5,5,2,7,1,3
317,2015-11-25,239.60,372.47,23,5510.80,2015,11,4,2,329,25,48,7,1,1
318,2015-01-17,263.45,743.89,33,8693.85,2015,1,1,5,17,17,3,7,4,2
319,2014-11-25,76.66,886.26,45,3449.70,2014,11,4,1,329,25,48,5,2,2
320,2014-06-04,461.56,14.13,31,14308.36,2014,6,2,2,155,4,23,9,1,3
321,2015-10-06,303.94,314.96,26,7902.44,2015,10,4,1,279,6,41,5,1,2
322,2015-01-17,211.04,855.42,19,4009.76,2015,1,1,5,17,17,3,1,5,0
323,2014-09-14,493.05,396.56,2,986.10,2014,9,3,6,257,14,37,6,3,3
324,2015-04-20,94.69,707.68,40,3787.60,2015,4,2,0,110,20,17,9,3,1
325,2014-07-06,160.56,582.25,6,963.36,2014,7,3,6,187,6,27,5,5,1
326,2015-12-22,277.91,442.17,43,11950.13,2015,12,4,1,356,22,52,1,3,3
327,2015-01-05,326.75,894.38,2,653.50,2015,1,1,0,5,5,2,3,3,3
328,2015-01-30,183.08,365.11,12,2196.96,2015,1,1,4,30,30,5,10,5,1
329,2015-08-01,98.22,511.37,42,4125.24,2015,8,3,5,213,1,31,4,1,0
330,2014-08-04,62.27,221.97,36,2241.72,2014,8,3,0,216,4,32,1,2,2
331,2014-11-13,36.23,809.18,46,1666.58,2014,11,4,3,317,13,46,9,3,3
332,2015-03-08,64.81,600.70,29,1879.49,2015,3,1,6,67,8,10,4,4,0
333,2015-07-17,75.21,297.57,27,2030.67,2015,7,3,4,198,17,29,8,0,1
334,2015-08-26,309.33,85.55,45,13919.85,2015,8,3,2,238,26,35,12,5,1
335,2015-01-31,396.55,564.18,10,3965.50,2015,1,1,5,31,31,5,11,3,0
336,2015-12-24,468.58,888.35,10,4685.80,2015,12,4,3,358,24,52,2,3,2
337,2015-08-20,55.24,974.83,18,994.32,2015,8,3,3,232,20,34,6,3,1
338,2015-04-27,456.94,117.08,13,5940.22,2015,4,2,0,117,27,18,2,1,3
339,2014-09-09,438.48,436.59,41,17977.68,2014,9,3,1,252,9,37,10,3,0
340,2014-10-04,26.46,100.99,34,899.64,2014,10,4,5,277,4,40,11,0,2
341,2014-11-15,359.57,5.41,24,8629.68,2014,11,4,5,319,15,46,7,4,3
342,2015-07-02,277.76,639.39,40,11110.40,2015,7,3,3,183,2,27,6,0,1
343,2015-09-03,466.18,611.39,26,12120.68,2015,9,3,3,246,3,36,5,4,1
344,2015-01-03,270.10,247.47,48,12964.80,2015,1,1,5,3,3,1,10,0,1
345,2015-04-06,34.89,363.15,1,34.89,2015,4,2,0,96,6,15,8,5,2
346,2014-07-15,173.74,58.46,2,347.48,2014,7,3,1,196,15,29,3,2,0
347,2014-08-07,306.72,649.94,19,5827.68,2014,8,3,3,219,7,32,4,0,1
348,2015-08-09,100.52,256.04,26,2613.52,2015,8,3,6,221,9,32,9,3,3
349,2015-02-27,158.79,462.53,9,1429.11,2015,2,1,4,58,27,9,10,4,3
350,2015-10-27,458.75,680.90,2,917.50,2015,10,4,1,300,27,44,12,3,1
351,2015-03-10,360.32,587.01,31,11169.92,2015,3,1,1,69,10,11,9,0,3
352,2015-12-08,350.45,212.95,44,15419.80,2015,12,4,1,342,8,50,8,1,0
353,2015-11-08,35.63,104.75,47,1674.61,2015,11,4,6,312,8,45,11,0,3
354,2014-09-15,102.73,547.24,47,4828.31,2014,9,3,0,258,15,38,7,3,1
355,2014-11-08,36.50,839.09,37,1350.50,2014,11,4,5,312,8,45,5,4,2
356,2015-02-15,72.26,190.34,2,144.52,2015,2,1,6,46,15,7,4,5,2
357,2015-03-27,267.88,690.20,21,5625.48,2015,3,1,4,86,27,13,6,3,1
358,2014-11-19,493.13,11.25,49,24163.37,2014,11,4,2,323,19,47,9,3,0
359,2015-12-12,213.23,695.82,13,2771.99,2015,12,4,5,346,12,50,4,1,3
360,2014-09-13,341.82,192.30,18,6152.76,2014,9,3,5,256,13,37,12,5,0
361,2015-05-20,58.74,129.81,4,234.96,2015,5,2,2,140,20,21,7,1,0
362,2014-09-09,439.26,384.76,15,6588.90,2014,9,3,1,252,9,37,11,0,2
363,2014-09-25,137.16,602.40,31,4251.96,2014,9,3,3,268,25,39,7,0,1
364,2014-09-01,426.35,268.70,6,2558.10,2014,9,3,0,244,1,36,5,5,1
365,2015-10-16,292.87,710.51,6,1757.22,2015,10,4,4,289,16,42,10,2,2
366,2014-09-23,426.62,166.71,37,15784.94,2014,9,3,1,266,23,39,5,0,0
367,2014-07-12,145.10,876.80,24,3482.40,2014,7,3,5,193,12,28,12,5,2
368,2014-06-22,151.36,363.17,29,4389.44,2014,6,2,6,173,22,25,11,3,3
369,2014-12-17,382.55,756.59,42,16067.10,2014,12,4,2,351,17,51,0,0,0
370,2014-12-30,430.75,56.38,18,7753.50,2014,12,4,1,364,30,1,2,0,1
371,2015-11-15,243.90,864.17,49,11951.10,2015,11,4,6,319,15,46,9,3,0
372,2015-08-17,216.26,330.58,4,865.04,2015,8,3,0,229,17,34,10,2,3
373,2015-10-25,383.91,308.41,44,16892.04,2015,10,4,6,298,25,43,2,2,2
374,2015-09-23,78.51,481.03,42,3297.42,2015,9,3,2,266,23,39,9,1,1
375,2015-09-28,239.51,975.12,3,718.53,2015,9,3,0,271,28,40,4,4,1
376,2015-12-20,18.85,827.95,34,640.90,2015,12,4,6,354,20,51,12,0,1
377,2014-09-15,482.07,415.88,7,3374.49,2014,9,3,0,258,15,38,2,2,0
378,2015-07-16,169.52,151.81,7,1186.64,2015,7,3,3,197,16,29,8,1,2
379,2015-07-07,65.18,343.26,10,651.80,2015,7,3,1,188,7,28,6,4,3
380,2015-07-19,361.15,281.80,1,361.15,2015,7,3,6,200,19,29,9,4,0
381,2015-07-05,107.58,72.58,22,2366.76,2015,7,3,6,186,5,27,7,4,3
382,2015-11-15,451.35,906.91,31,13991.85,2015,11,4,6,319,15,46,9,2,3
383,2015-01-10,132.59,433.15,24,3182.16,2015,1,1,5,10,10,2,1,4,3
384,2015-10-23,73.01,293.00,38,2774.38,2015,10,4,4,296,23,43,4,0,3
385,2014-11-14,372.30,727.81,5,1861.50,2014,11,4,4,318,14,46,11,2,0
386,2015-07-21,128.86,41.55,25,3221.50,2015,7,3,1,202,21,30,6,0,1
387,2015-09-03,151.76,80.87,21,3186.96,2015,9,3,3,246,3,36,6,2,0
388,2015-10-28,263.76,443.21,16,4220.16,2015,10,4,2,301,28,44,0,5,3
389,2014-06-08,198.44,179.10,36,7143.84,2014,6,2,6,159,8,23,2,0,3
390,2014-08-16,244.76,986.10,41,10035.16,2014,8,3,5,228,16,33,12,0,2
391,2015-11-08,453.60,597.05,48,21772.80,2015,11,4,6,312,8,45,11,2,3
392,2014-09-02,111.21,392.66,20,2224.20,2014,9,3,1,245,2,36,7,5,3
393,2015-06-15,263.85,610.10,26,6860.10,2015,6,2,0,166,15,25,7,0,3
394,2015-08-26,297.11,359.26,37,10993.07,2015,8,3,2,238,26,35,10,2,3
395,2015-12-01,57.49,161.64,50,2874.50,2015,12,4,1,335,1,49,7,2,2
396,2015-10-22,124.49,330.15,28,3485.72,2015,10,4,3,295,22,43,5,3,0
397,2015-12-30,131.63,250.19,49,6449.87,2015,12,4,2,364,30,53,6,2,0
398,2015-04-19,8.27,621.34,3,24.81,2015,4,2,6,109,19,16,8,4,3
399,2014-07-30,484.81,542.25,22,10665.82,2014,7,3,2,211,30,31,11,0,0
400,2015-07-06,316.31,742.34,38,12019.78,2015,7,3,0,187,6,28,5,3,1
401,2014-08-29,84.92,466.07,1,84.92,2014,8,3,4,241,29,35,8,5,1
402,2015-03-30,152.60,91.72,32,4883.20,2015,3,1,0,89,30,14,12,2,2
403,2014-08-26,489.08,966.26,13,6358.04,2014,8,3,1,238,26,35,7,2,3
404,2015-07-10,384.33,375.32,42,16141.86,2015,7,3,4,191,10,28,2,0,1
405,2014-06-10,331.26,910.62,17,5631.42,2014,6,2,1,161,10,24,11,3,0
406,2014-10-14,464.64,40.69,49,22767.36,2014,10,4,1,287,14,42,11,1,1
407,2014-09-05,251.22,636.00,27,6782.94,2014,9,3,4,248,5,36,12,2,2
408,2015-10-05,347.40,582.26,5,1737.00,2015,10,4,0,278,5,41,1,3,3
409,2015-08-31,350.06,315.03,41,14352.46,2015,8,3,0,243,31,36,12,5,1
410,2015-06-14,482.45,224.49,40,19298.00,2015,6,2,6,165,14,24,1,5,3
411,2015-02-21,467.01,120.10,42,19614.42,2015,2,1,5,52,21,8,9,5,0
412,2015-10-04,143.83,227.26,6,862.98,2015,10,4,6,277,4,40,2,4,3
413,2014-07-18,86.23,109.32,21,1810.83,2014,7,3,4,199,18,29,7,0,2
414,2015-01-07,344.55,860.48,2,689.10,2015,1,1,2,7,7,2,7,1,0
415,2015-03-26,424.43,532.57,2,848.86,2015,3,1,3,85,26,13,1,1,3
416,2015-11-20,24.87,734.55,2,49.74,2015,11,4,4,324,20,47,9,1,0
417,2014-07-08,179.47,64.75,6,1076.82,2014,7,3,1,189,8,28,4,0,3
418,2015-10-01,372.32,74.54,39,14520.48,2015,10,4,3,274,1,40,4,0,3
419,2015-10-12,374.02,878.31,43,16082.86,2015,10,4,0,285,12,42,11,1,1
420,2014-09-03,443.64,816.62,21,9316.44,2014,9,3,2,246,3,36,8,2,2
421,2014-12-15,107.12,86.47,48,5141.76,2014,12,4,0,349,15,51,9,5,1
422,2015-07-24,365.74,320.81,46,16824.04,2015,7,3,4,205,24,30,11,0,0
423,2014-07-23,194.61,524.78,9,1751.49,2014,7,3,2,204,23,30,12,3,3
424,2014-11-01,423.35,545.94,2,846.70,2014,11,4,5,305,1,44,9,2,0
425,2014-11-17,25.30,169.81,28,708.40,2014,11,4,0,321,17,47,12,0,3
426,2014-11-30,322.10,287.64,10,3221.00,2014,11,4,6,334,30,48,4,0,2
427,2015-01-27,495.23,843.50,12,5942.76,2015,1,1,1,27,27,5,7,0,2
428,2014-12-05,336.28,115.80,25,8407.00,2014,12,4,4,339,5,49,9,1,3
429,2014-08-27,484.82,527.60,13,6302.66,2014,8,3,2,239,27,35,4,2,0
430,2015-04-13,321.48,112.72,3,964.44,2015,4,2,0,103,13,16,6,0,1
431,2014-07-15,477.33,750.98,28,13365.24,2014,7,3,1,196,15,29,8,5,3
432,2015-12-20,356.76,869.01,21,7491.96,2015,12,4,6,354,20,51,3,5,0
433,2015-01-03,167.98,859.99,48,8063.04,2015,1,1,5,3,3,1,9,0,0
434,2014-10-23,121.09,538.60,15,1816.35,2014,10,4,3,296,23,43,8,0,3
435,2015-08-09,96.79,474.45,13,1258.27,2015,8,3,6,221,9,32,7,5,3
436,2014-06-13,120.66,708.58,42,5067.72,2014,6,2,4,164,13,24,1,1,3
437,2014-06-21,99.59,33.19,14,1394.26,2014,6,2,5,172,21,25,4,5,1
438,2014-08-10,398.05,489.63,46,18310.30,2014,8,3,6,222,10,32,12,2,2
439,2014-10-08,144.67,226.27,8,1157.36,2014,10,4,2,281,8,41,6,2,0
440,2015-12-15,240.94,158.81,38,9155.72,2015,12,4,1,349,15,51,0,4,1
441,2014-08-21,22.66,667.39,5,113.30,2014,8,3,3,233,21,34,12,2,0
442,2015-10-09,480.73,45.77,50,24036.50,2015,10,4,4,282,9,41,9,3,1
443,2015-12-30,373.92,996.90,40,14956.80,2015,12,4,2,364,30,53,9,5,1
444,2015-12-06,240.37,905.20,49,11778.13,2015,12,4,6,340,6,49,1,3,3
445,2015-09-26,45.57,952.80,10,455.70,2015,9,3,5,269,26,39,4,3,2
446,2014-12-11,172.59,627.88,18,3106.62,2014,12,4,3,345,11,50,11,2,2
447,2014-06-28,209.51,14.89,17,3561.67,2014,6,2,5,179,28,26,6,1,2
448,2015-12-10,158.19,306.38,6,949.14,2015,12,4,3,344,10,50,4,1,2
449,2015-08-06,265.44,26.60,11,2919.84,2015,8,3,3,218,6,32,2,1,0
450,2015-01-26,166.92,121.01,3,500.76,2015,1,1,0,26,26,5,6,5,1
451,2014-06-19,27.30,43.18,41,1119.30,2014,6,2,3,170,19,25,2,0,1
452,2015-06-13,178.09,592.99,8,1424.72,2015,6,2,5,164,13,24,2,5,0
453,2014-09-24,144.82,336.46,20,2896.40,2014,9,3,2,267,24,39,12,2,3
454,2014-07-26,445.40,172.54,20,8908.00,2014,7,3,5,207,26,30,8,5,0
455,2015-02-14,116.77,916.12,40,4670.80,2015,2,1,5,45,14,7,5,0,1
456,2014-12-24,201.46,463.04,15,3021.90,2014,12,4,2,358,24,52,8,2,3
457,2015-08-26,252.65,730.72,4,1010.60,2015,8,3,2,238,26,35,3,2,0
458,2014-06-24,266.96,619.32,8,2135.68,2014,6,2,1,175,24,26,6,5,2
459,2015-05-15,148.53,141.25,18,2673.54,2015,5,2,4,135,15,20,7,5,2
460,2014-10-17,464.12,483.14,34,15780.08,2014,10,4,4,290,17,42,1,1,1
461,2015-06-19,99.35,413.61,26,2583.10,2015,6,2,4,170,19,25,1,3,2
462,2015-12-14,377.33,960.60,43,16225.19,2015,12,4,0,348,14,51,4,5,2
463,2015-07-24,30.30,115.91,50,1515.00,2015,7,3,4,205,24,30,6,3,3
464,2014-08-17,157.09,916.38,15,2356.35,2014,8,3,6,229,17,33,11,3,3
465,2014-10-23,301.10,525.28,50,15055.00,2014,10,4,3,296,23,43,7,0,0
466,2015-03-15,433.48,646.05,47,20373.56,2015,3,1,6,74,15,11,6,2,2
467,2015-10-08,478.51,966.03,5,2392.55,2015,10,4,3,281,8,41,0,2,1
468,2015-08-30,393.80,39.32,40,15752.00,2015,8,3,6,242,30,35,1,5,2
469,2014-12-09,462.91,208.48,39,18053.49,2014,12,4,1,343,9,50,7,3,3
470,2015-07-08,430.78,328.65,36,15508.08,2015,7,3,2,189,8,28,0,2,0
471,2014-11-08,34.54,667.42,10,345.40,2014,11,4,5,312,8,45,4,5,1
472,2014-08-22,270.40,45.50,44,11897.60,2014,8,3,4,234,22,34,3,5,0
473,2015-09-06,278.06,756.48,28,7785.68,2015,9,3,6,249,6,36,5,3,0
474,2015-10-26,64.07,474.37,1,64.07,2015,10,4,0,299,26,44,5,1,2
475,2015-09-22,457.64,328.13,34,15559.76,2015,9,3,1,265,22,39,6,0,1
476,2015-04-01,442.53,819.65,28,12390.84,2015,4,2,2,91,1,14,5,1,1
477,2015-03-26,77.46,954.47,3,232.38,2015,3,1,3,85,26,13,2,3,3
478,2015-12-07,248.46,667.09,19,4720.74,2015,12,4,0,341,7,50,5,1,2
479,2015-05-17,10.56,374.70,29,306.24,2015,5,2,6,137,17,20,8,3,3
480,2015-05-01,61.03,627.27,39,2380.17,2015,5,2,4,121,1,18,3,0,1
481,2014-08-24,110.46,811.39,17,1877.82,2014,8,3,6,236,24,34,6,3,2
482,2015-02-02,406.66,674.75,39,15859.74,2015,2,1,0,33,2,6,8,4,1
483,2015-06-08,145.59,655.26,50,7279.50,2015,6,2,0,159,8,24,0,2,2
484,2015-08-05,495.43,234.70,12,5945.16,2015,8,3,2,217,5,32,0,2,3
485,2015-10-16,434.19,563.61,11,4776.09,2015,10,4,4,289,16,42,8,1,1
486,2015-04-24,105.08,203.07,24,2521.92,2015,4,2,4,114,24,17,2,4,0
487,2014-11-12,484.31,377.07,27,13076.37,2014,11,4,2,316,12,46,12,5,0
488,2015-01-07,47.37,337.81,6,284.22,2015,1,1,2,7,7,2,6,5,0
489,2014-06-08,19.36,761.42,41,793.76,2014,6,2,6,159,8,23,7,2,1
490,2015-03-22,283.23,595.23,34,9629.82,2015,3,1,6,81,22,12,1,4,2
491,2015-06-18,357.35,249.55,47,16795.45,2015,6,2,3,169,18,25,9,3,2
492,2014-07-31,458.11,279.84,19,8704.09,2014,7,3,3,212,31,31,0,4,3
493,2015-07-23,169.08,376.34,26,4396.08,2015,7,3,3,204,23,30,1,5,0
494,2015-10-16,470.31,685.57,50,23515.50,2015,10,4,4,289,16,42,5,2,2
495,2015-08-29,232.48,310.31,13,3022.24,2015,8,3,5,241,29,35,9,0,2
496,2015-07-23,464.59,801.69,29,13473.11,2015,7,3,3,204,23,30,12,3,3
497,2015-05-01,91.10,41.75,14,1275.40,2015,5,2,4,121,1,18,6,5,1
498,2015-08-18,34.82,621.01,1,34.82,2015,8,3,1,230,18,34,12,2,2
499,2015-01-18,113.47,222.67,19,2155.93,2015,1,1,6,18,18,3,9,4,3
500,2015-11-20,471.15,151.62,46,21672.90,2015,11,4,4,324,20,47,8,4,0
501,2014-08-01,143.91,810.14,8,1151.28,2014,8,3,4,213,1,31,7,3,0
502,2014-06-18,53.45,435.20,42,2244.90,2014,6,2,2,169,18,25,9,2,0
503,2014-09-13,190.62,316.48,6,1143.72,2014,9,3,5,256,13,37,1,2,2
504,2015-10-08,164.32,250.64,28,4600.96,2015,10,4,3,281,8,41,12,0,2
505,2015-06-26,149.75,623.82,15,2246.25,2015,6,2,4,177,26,26,6,3,0
506,2014-06-29,15.83,634.26,15,237.45,2014,6,2,6,180,29,26,10,3,3
507,2015-11-07,116.86,246.91,4,467.44,2015,11,4,5,311,7,45,5,4,0
508,2015-10-19,95.23,268.12,29,2761.67,2015,10,4,0,292,19,43,5,0,3
509,2015-11-19,253.14,807.06,7,1771.98,2015,11,4,3,323,19,47,7,2,2
510,2015-10-17,439.83,62.04,26,11435.58,2015,10,4,5,290,17,42,1,4,0
511,2015-10-23,388.55,628.16,40,15542.00,2015,10,4,4,296,23,43,10,0,2
512,2015-01-08,334.59,388.89,24,8030.16,2015,1,1,3,8,8,2,2,4,0
513,2015-07-16,79.51,949.33,10,795.10,2015,7,3,3,197,16,29,0,2,2
514,2015-07-23,239.80,922.90,27,6474.60,2015,7,3,3,204,23,30,11,1,1
515,2015-03-07,395.06,451.57,12,4740.72,2015,3,1,5,66,7,10,4,4,1
516,2014-12-08,403.17,409.17,3,1209.51,2014,12,4,0,342,8,50,5,3,3
517,2014-10-25,125.87,619.11,2,251.74,2014,10,4,5,298,25,43,2,0,0
518,2014-10-19,374.56,191.91,50,18728.00,2014,10,4,6,292,19,42,8,5,2
519,2015-12-29,90.51,906.69,10,905.10,2015,12,4,1,363,29,53,9,5,2
520,2015-11-25,388.47,395.68,28,10877.16,2015,11,4,2,329,25,48,5,5,0
521,2014-10-05,445.92,506.93,18,8026.56,2014,10,4,6,278,5,40,6,0,0
522,2015-10-14,279.23,173.08,9,2513.07,2015,10,4,2,287,14,42,6,1,3
523,2014-10-27,101.69,555.09,13,1321.97,2014,10,4,0,300,27,44,9,2,2
524,2015-12-02,216.57,849.99,47,10178.79,2015,12,4,2,336,2,49,1,1,2
525,2014-08-13,376.35,668.18,27,10161.45,2014,8,3,2,225,13,33,0,1,1
526,2014-06-21,298.16,749.71,21,6261.36,2014,6,2,5,172,21,25,2,2,3
527,2014-11-19,354.65,119.23,6,2127.90,2014,11,4,2,323,19,47,7,1,3
528,2014-08-17,197.29,485.99,10,1972.90,2014,8,3,6,229,17,33,5,4,3
529,2014-09-07,319.64,401.35,45,14383.80,2014,9,3,6,250,7,36,2,0,1
530,2015-01-24,12.91,706.72,28,361.48,2015,1,1,5,24,24,4,1,2,3
531,2015-05-01,97.24,126.93,42,4084.08,2015,5,2,4,121,1,18,6,3,2
532,2015-07-31,243.93,165.69,48,11708.64,2015,7,3,4,212,31,31,7,2,3
533,2015-09-24,340.89,380.57,9,3068.01,2015,9,3,3,267,24,39,4,5,3
534,2014-06-07,157.12,452.35,30,4713.60,2014,6,2,5,158,7,23,7,1,3
535,2014-06-21,223.20,456.64,33,7365.60,2014,6,2,5,172,21,25,11,2,1
536,2015-02-27,335.71,562.41,28,9399.88,2015,2,1,4,58,27,9,5,5,3
537,2014-09-07,187.84,404.73,18,3381.12,2014,9,3,6,250,7,36,9,3,1
538,2015-02-20,131.24,84.65,24,3149.76,2015,2,1,4,51,20,8,5,1,3
539,2014-07-04,371.48,449.49,40,14859.20,2014,7,3,4,185,4,27,5,1,1
540,2015-12-16,284.95,630.80,40,11398.00,2015,12,4,2,350,16,51,11,4,0
541,2014-08-01,216.39,657.12,22,4760.58,2014,8,3,4,213,1,31,4,0,0
542,2016-01-01,280.68,737.01,16,4490.88,2016,1,1,4,1,1,53,11,5,1
543,2015-02-24,481.30,47.15,37,17808.10,2015,2,1,1,55,24,9,5,2,1
544,2015-04-02,173.60,101.10,8,1388.80,2015,4,2,3,92,2,14,0,4,2
545,2015-11-23,166.51,408.12,6,999.06,2015,11,4,0,327,23,48,5,0,3
546,2015-12-07,378.30,120.62,21,7944.30,2015,12,4,0,341,7,50,10,0,0
547,2014-12-25,139.84,704.39,13,1817.92,2014,12,4,3,359,25,52,5,4,0
548,2014-10-02,171.20,924.35,2,342.40,2014,10,4,3,275,2,40,10,2,2
549,2015-08-27,303.59,309.65,4,1214.36,2015,8,3,3,239,27,35,8,4,3
550,2014-07-24,98.52,541.76,26,2561.52,2014,7,3,3,205,24,30,9,0,0
551,2015-12-20,166.46,348.97,6,998.76,2015,12,4,6,354,20,51,10,5,0
552,2015-10-23,475.59,13.84,8,3804.72,2015,10,4,4,296,23,43,2,3,2
553,2014-10-25,339.31,257.52,16,5428.96,2014,10,4,5,298,25,43,5,4,1
554,2014-09-30,71.45,628.77,1,71.45,2014,9,3,1,273,30,40,7,4,3
555,2015-05-15,453.68,715.96,43,19508.24,2015,5,2,4,135,15,20,6,2,2
556,2014-06-23,103.60,329.95,28,2900.80,2014,6,2,0,174,23,26,11,3,3
557,2015-02-11,78.05,984.27,6,468.30,2015,2,1,2,42,11,7,12,2,2
558,2015-06-05,285.80,142.22,47,13432.60,2015,6,2,4,156,5,23,0,0,0
559,2015-10-12,441.06,49.35,36,15878.16,2015,10,4,0,285,12,42,3,4,3
560,2014-12-12,487.85,368.66,17,8293.45,2014,12,4,4,346,12,50,11,0,3
561,2015-03-03,451.10,984.80,7,3157.70,2015,3,1,1,62,3,10,10,1,1
562,2015-11-08,69.27,380.71,19,1316.13,2015,11,4,6,312,8,45,4,3,3
563,2015-03-21,11.24,158.77,45,505.80,2015,3,1,5,80,21,12,12,5,3
564,2015-07-31,287.00,498.62,22,6314.00,2015,7,3,4,212,31,31,10,0,0
565,2015-01-01,295.65,762.86,45,13304.25,2015,1,1,3,1,1,1,3,4,3
566,2014-07-17,74.32,309.87,33,2452.56,2014,7,3,3,198,17,29,3,4,1
567,2015-07-20,85.61,530.72,35,2996.35,2015,7,3,0,201,20,30,0,0,1
568,2014-07-17,74.46,32.24,25,1861.50,2014,7,3,3,198,17,29,3,3,3
569,2015-06-06,371.50,976.08,28,10402.00,2015,6,2,5,157,6,23,6,1,2
570,2014-11-06,19.39,972.15,23,445.97,2014,11,4,3,310,6,45,10,1,0
571,2015-02-28,33.54,345.12,49,1643.46,2015,2,1,5,59,28,9,2,4,2
572,2015-08-12,272.49,883.80,40,10899.60,2015,8,3,2,224,12,33,1,4,2
573,2014-10-19,456.47,129.41,38,17345.86,2014,10,4,6,292,19,42,11,3,0
574,2014-07-16,376.75,119.11,38,14316.50,2014,7,3,2,197,16,29,6,4,0
575,2014-12-11,235.68,635.17,22,5184.96,2014,12,4,3,345,11,50,8,2,0
576,2015-09-26,431.09,88.54,42,18105.78,2015,9,3,5,269,26,39,11,1,3
577,2014-10-21,83.52,365.66,27,2255.04,2014,10,4,1,294,21,43,9,2,3
578,2015-07-26,253.57,321.43,46,11664.22,2015,7,3,6,207,26,30,10,5,3
579,2015-09-09,111.81,851.41,8,894.48,2015,9,3,2,252,9,37,8,5,0
580,2014-12-17,138.19,358.56,17,2349.23,2014,12,4,2,351,17,51,4,0,0
581,2014-09-23,419.52,734.97,10,4195.20,2014,9,3,1,266,23,39,1,4,2
582,2014-07-12,183.75,92.07,3,551.25,2014,7,3,5,193,12,28,11,3,3
583,2015-11-07,32.65,673.31,24,783.60,2015,11,4,5,311,7,45,4,3,3
584,2014-11-17,88.38,202.74,22,1944.36,2014,11,4,0,321,17,47,1,4,3
585,2015-07-28,445.10,409.22,28,12462.80,2015,7,3,1,209,28,31,2,0,1
586,2015-01-14,297.48,706.35,26,7734.48,2015,1,1,2,14,14,3,9,3,3
587,2015-11-07,268.88,280.82,26,6990.88,2015,11,4,5,311,7,45,5,3,1
588,2015-10-19,123.45,680.29,43,5308.35,2015,10,4,0,292,19,43,12,3,3
589,2015-04-23,250.91,984.34,7,1756.37,2015,4,2,3,113,23,17,10,0,2
590,2015-01-10,74.16,662.27,41,3040.56,2015,1,1,5,10,10,2,5,0,0
591,2014-12-28,31.74,482.79,50,1587.00,2014,12,4,6,362,28,52,3,1,2
592,2014-12-28,204.86,504.29,44,9013.84,2014,12,4,6,362,28,52,8,3,0
593,2015-03-03,438.38,431.23,27,11836.26,2015,3,1,1,62,3,10,4,1,0
594,2015-09-28,367.33,43.01,49,17999.17,2015,9,3,0,271,28,40,8,3,2
595,2015-10-20,219.19,266.46,41,8986.79,2015,10,4,1,293,20,43,6,4,0
596,2014-09-04,250.08,219.04,5,1250.40,2014,9,3,3,247,4,36,3,5,3
597,2015-04-27,12.80,70.70,29,371.20,2015,4,2,0,117,27,18,6,3,0
598,2015-09-17,182.93,770.49,32,5853.76,2015,9,3,3,260,17,38,9,1,3
599,2015-09-08,151.99,869.34,48,7295.52,2015,9,3,1,251,8,37,11,4,3
600,2015-11-06,477.15,894.16,6,2862.90,2015,11,4,4,310,6,45,1,0,2
601,2014-08-29,146.86,464.95,13,1909.18,2014,8,3,4,241,29,35,7,2,0
602,2015-09-17,24.78,970.53,12,297.36,2015,9,3,3,260,17,38,12,2,2
603,2014-10-05,67.71,940.96,33,2234.43,2014,10,4,6,278,5,40,4,1,0
604,2015-09-10,391.90,509.51,5,1959.50,2015,9,3,3,253,10,37,1,0,3
605,2014-10-26,97.06,936.38,26,2523.56,2014,10,4,6,299,26,43,2,0,1
606,2014-12-04,175.35,990.48,26,4559.10,2014,12,4,3,338,4,49,4,3,1
607,2015-09-23,173.11,977.35,49,8482.39,2015,9,3,2,266,23,39,7,4,3
608,2015-02-03,162.24,333.45,19,3082.56,2015,2,1,1,34,3,6,7,5,2
609,2015-02-24,150.10,293.79,28,4202.80,2015,2,1,1,55,24,9,6,4,0
610,2014-12-01,213.11,159.12,18,3835.98,2014,12,4,0,335,1,49,9,0,2
611,2015-09-02,63.03,986.13,13,819.39,2015,9,3,2,245,2,36,2,5,3
612,2015-11-26,68.89,344.39,49,3375.61,2015,11,4,3,330,26,48,6,0,3
613,2014-11-16,444.39,203.54,29,12887.31,2014,11,4,6,320,16,46,1,1,1
614,2015-03-19,472.43,79.78,46,21731.78,2015,3,1,3,78,19,12,11,3,3
615,2014-08-20,242.81,36.29,17,4127.77,2014,8,3,2,232,20,34,2,2,3
616,2014-07-09,491.08,684.13,16,7857.28,2014,7,3,2,190,9,28,3,1,3
617,2015-08-04,191.78,687.51,36,6904.08,2015,8,3,1,216,4,32,4,3,3
